maxWorkers,chunkSize,StartIndex,Status,Error,StartClock,EndClock,Slice_Latency,HTTPSRequestCount,HTTPSRequestClocks,HTTPSRequestLatencies,HTTPS Byte RangesHTTPSRequestIDs
4,5,254,success,None,22/Jul/2026:17:08:40.680234,22/Jul/2026:17:08:41.768961,1.0887,50,22/Jul/2026:17:08:40.685267;22/Jul/2026:17:08:39.125845;22/Jul/2026:17:08:39.113688;22/Jul/2026:17:08:39.523336;22/Jul/2026:17:08:38.485239;22/Jul/2026:17:08:39.113896;22/Jul/2026:17:08:40.017781;22/Jul/2026:17:08:39.975977;22/Jul/2026:17:08:17.298652;22/Jul/2026:17:08:38.287460;22/Jul/2026:17:08:35.041192;22/Jul/2026:17:08:38.497282;22/Jul/2026:17:08:36.870876;22/Jul/2026:17:08:38.483698;22/Jul/2026:17:08:40.682657;22/Jul/2026:17:08:17.578990;22/Jul/2026:17:08:40.704090;22/Jul/2026:17:08:38.484540;22/Jul/2026:17:08:39.929753;22/Jul/2026:17:08:40.685336;22/Jul/2026:17:08:39.125346;22/Jul/2026:17:08:39.125283;22/Jul/2026:17:08:39.125224;22/Jul/2026:17:08:39.977495;22/Jul/2026:17:08:39.115379;22/Jul/2026:17:08:37.005685;22/Jul/2026:17:08:40.729643;22/Jul/2026:17:08:40.735971;22/Jul/2026:17:08:32.467915;22/Jul/2026:17:08:38.495336;22/Jul/2026:17:08:35.047881;22/Jul/2026:17:08:40.700484;22/Jul/2026:17:08:37.613116;22/Jul/2026:17:08:40.016914;22/Jul/2026:17:08:40.682412;22/Jul/2026:17:08:20.342027;22/Jul/2026:17:08:40.700824;22/Jul/2026:17:08:39.523261;22/Jul/2026:17:08:41.670524;22/Jul/2026:17:08:39.523540;22/Jul/2026:17:08:35.048663;22/Jul/2026:17:08:39.114677;22/Jul/2026:17:08:40.347553;22/Jul/2026:17:08:39.524474;22/Jul/2026:17:08:39.116892;22/Jul/2026:17:08:41.672575;22/Jul/2026:17:08:40.728940;22/Jul/2026:17:08:37.006109;22/Jul/2026:17:08:41.671972;22/Jul/2026:17:08:40.701718,0.0067;1.5661;1.5783;1.1711;2.2092;1.5821;0.6815;0.7240;23.4065;2.4188;5.6716;2.2155;3.8445;2.2387;0.0440;23.1477;0.0450;2.2646;0.8194;0.0639;1.6268;1.6283;1.6494;0.8067;1.6747;3.8149;0.0947;0.1007;9.1540;3.1274;6.5750;0.9231;4.0109;1.6588;0.9968;21.3377;0.9809;2.1646;0.0188;2.1682;6.6466;2.5844;1.4063;2.2327;2.6427;0.0886;1.0330;4.7562;0.0915;1.0655,bytes=1057237479-1057349896;bytes=874524201-875440180;bytes=768882398-769788689;bytes=892880460-892986133;bytes=693722468-694635757;bytes=773953894-774055947;bytes=971076047-971200230;bytes=942136462-943035101;bytes=1280133995-1280244503;bytes=632882357-633783179;bytes=6512597-7415185;bytes=749193869-749301182;bytes=409439358-409511669;bytes=683956836-684851507;bytes=1044914702-1045019965;bytes=1367041587-1367179169;bytes=1098154947-1098238897;bytes=690544547-691438026;bytes=925836357-925939785;bytes=1057349897-1057454774;bytes=871396246-872308588;bytes=870472530-871396245;bytes=869584349-870472529;bytes=953982742-954081266;bytes=798049574-798125793;bytes=456740729-457667935;bytes=1143873207-1143979005;bytes=1155966324-1156067607;bytes=1639831649-1639937300;bytes=737181074-737289353;bytes=123201472-124124679;bytes=1078387509-1079293602;bytes=519381680-520293486;bytes=963077047-963957538;bytes=1041131964-1042030338;bytes=1780298576-1780390516;bytes=1081053819-1081943355;bytes=891655633-892558688;bytes=1242747991-1242843914;bytes=896800876-896891274;bytes=137561855-137658424;bytes=789083128-789959866;bytes=1003425932-1003522845;bytes=897985757-898883935;bytes=802287696-802474179;bytes=1255396496-1255617766;bytes=1140888094-1141785308;bytes=459088628-459986326;bytes=1254971108-1255080050;bytes=1086471697-1086585599,6286e7ab;77ca2da3;a8168ba7;7b40e904;7c443dae;a8374777;2009bbcb;c22bc43c;5c336db6;c9416280;28a03dcc;c49318ff;13738c61;47fd0840;2a10fd23;3769e4cd;f5b67f55;92423422;f0dd98c8;71a6279d;643f9682;a23f7361;f7b18c89;232921cc;30b3006a;2fe8b50d;3489b908;bc31e7be;b1abbdcf;c5f75c5c;127143af;4258a893;36a52b58;626f7547;f162d923;d248874f;38da8e09;a0bc5cc4;d22a7ffc;af7497c8;288a1d0f;1af19cfe;56e792f5;30080157;a390c835;e1b7253c;fa4df62d;a69b2e35;8653a86e;a43615b8
4,5,296,success,None,22/Jul/2026:17:08:41.611882,22/Jul/2026:17:08:42.406456,0.7946,28,22/Jul/2026:17:08:32.467915;22/Jul/2026:17:08:38.495336;22/Jul/2026:17:08:35.047881;22/Jul/2026:17:08:40.700484;22/Jul/2026:17:08:37.613116;22/Jul/2026:17:08:40.016914;22/Jul/2026:17:08:40.682412;22/Jul/2026:17:08:20.342027;22/Jul/2026:17:08:40.700824;22/Jul/2026:17:08:39.523261;22/Jul/2026:17:08:41.670524;22/Jul/2026:17:08:39.523540;22/Jul/2026:17:08:35.048663;22/Jul/2026:17:08:39.114677;22/Jul/2026:17:08:40.347553;22/Jul/2026:17:08:39.524474;22/Jul/2026:17:08:39.116892;22/Jul/2026:17:08:41.672575;22/Jul/2026:17:08:40.728940;22/Jul/2026:17:08:37.006109;22/Jul/2026:17:08:41.671972;22/Jul/2026:17:08:40.701718;22/Jul/2026:17:08:40.701209;22/Jul/2026:17:08:37.006998;22/Jul/2026:17:08:39.929579;22/Jul/2026:17:08:40.749726;22/Jul/2026:17:08:40.750940;22/Jul/2026:17:08:40.751215,9.1540;3.1274;6.5750;0.9231;4.0109;1.6588;0.9968;21.3377;0.9809;2.1646;0.0188;2.1682;6.6466;2.5844;1.4063;2.2327;2.6427;0.0886;1.0330;4.7562;0.0915;1.0655;1.0739;4.7700;1.8524;1.0339;1.0462;1.0482,bytes=1639831649-1639937300;bytes=737181074-737289353;bytes=123201472-124124679;bytes=1078387509-1079293602;bytes=519381680-520293486;bytes=963077047-963957538;bytes=1041131964-1042030338;bytes=1780298576-1780390516;bytes=1081053819-1081943355;bytes=891655633-892558688;bytes=1242747991-1242843914;bytes=896800876-896891274;bytes=137561855-137658424;bytes=789083128-789959866;bytes=1003425932-1003522845;bytes=897985757-898883935;bytes=802287696-802474179;bytes=1255396496-1255617766;bytes=1140888094-1141785308;bytes=459088628-459986326;bytes=1254971108-1255080050;bytes=1086471697-1086585599;bytes=1086259665-1086359708;bytes=467295866-467516813;bytes=920846153-921753406;bytes=1165880566-1166764053;bytes=1180904565-1181071878;bytes=1185011140-1185161662,b1abbdcf;c5f75c5c;127143af;4258a893;36a52b58;626f7547;f162d923;d248874f;38da8e09;a0bc5cc4;d22a7ffc;af7497c8;288a1d0f;1af19cfe;56e792f5;30080157;a390c835;e1b7253c;fa4df62d;a69b2e35;8653a86e;a43615b8;79f8e82e;3e8d613c;d73e5bd8;9cab917d;36a47718;2ba9aa58
4,5,311,success,None,22/Jul/2026:17:08:41.745040,22/Jul/2026:17:08:42.541006,0.7960,20,22/Jul/2026:17:08:40.347553;22/Jul/2026:17:08:39.524474;22/Jul/2026:17:08:39.116892;22/Jul/2026:17:08:41.672575;22/Jul/2026:17:08:40.728940;22/Jul/2026:17:08:37.006109;22/Jul/2026:17:08:41.671972;22/Jul/2026:17:08:40.701718;22/Jul/2026:17:08:40.701209;22/Jul/2026:17:08:37.006998;22/Jul/2026:17:08:39.929579;22/Jul/2026:17:08:40.749726;22/Jul/2026:17:08:40.750940;22/Jul/2026:17:08:40.751215;22/Jul/2026:17:08:40.702965;22/Jul/2026:17:08:40.704183;22/Jul/2026:17:08:39.125532;22/Jul/2026:17:08:39.124407;22/Jul/2026:17:08:18.358855;22/Jul/2026:17:08:41.671905,1.4063;2.2327;2.6427;0.0886;1.0330;4.7562;0.0915;1.0655;1.0739;4.7700;1.8524;1.0339;1.0462;1.0482;1.7096;1.7172;3.2978;3.3001;24.0829;0.7711,bytes=1003425932-1003522845;bytes=897985757-898883935;bytes=802287696-802474179;bytes=1255396496-1255617766;bytes=1140888094-1141785308;bytes=459088628-459986326;bytes=1254971108-1255080050;bytes=1086471697-1086585599;bytes=1086259665-1086359708;bytes=467295866-467516813;bytes=920846153-921753406;bytes=1165880566-1166764053;bytes=1180904565-1181071878;bytes=1185011140-1185161662;bytes=1090464305-1090574868;bytes=1098238898-1098325333;bytes=876343105-876447698;bytes=868235251-868342592;bytes=1484245763-1485141054;bytes=1251129880-1251351320,56e792f5;30080157;a390c835;e1b7253c;fa4df62d;a69b2e35;8653a86e;a43615b8;79f8e82e;3e8d613c;d73e5bd8;9cab917d;36a47718;2ba9aa58;d4a79512;240d6954;688a18cb;a17c7be2;473af47e;9fd6b39d
4,5,333,success,None,22/Jul/2026:17:08:41.769287,22/Jul/2026:17:08:42.608864,0.8396,23,22/Jul/2026:17:08:40.701209;22/Jul/2026:17:08:37.006998;22/Jul/2026:17:08:39.929579;22/Jul/2026:17:08:40.749726;22/Jul/2026:17:08:40.750940;22/Jul/2026:17:08:40.751215;22/Jul/2026:17:08:40.702965;22/Jul/2026:17:08:40.704183;22/Jul/2026:17:08:39.125532;22/Jul/2026:17:08:39.124407;22/Jul/2026:17:08:18.358855;22/Jul/2026:17:08:41.671905;22/Jul/2026:17:08:40.348844;22/Jul/2026:17:08:39.928917;22/Jul/2026:17:08:17.299706;22/Jul/2026:17:08:42.545448;22/Jul/2026:17:08:39.125031;22/Jul/2026:17:08:41.670785;22/Jul/2026:17:08:40.735157;22/Jul/2026:17:08:40.682266;22/Jul/2026:17:08:40.347344;22/Jul/2026:17:08:37.006313;22/Jul/2026:17:08:42.542524,1.0739;4.7700;1.8524;1.0339;1.0462;1.0482;1.7096;1.7172;3.2978;3.3001;24.0829;0.7711;2.2030;2.6243;25.2541;0.0097;3.4301;0.8895;1.8262;1.8797;2.2171;5.5625;0.0503,bytes=1086259665-1086359708;bytes=467295866-467516813;bytes=920846153-921753406;bytes=1165880566-1166764053;bytes=1180904565-1181071878;bytes=1185011140-1185161662;bytes=1090464305-1090574868;bytes=1098238898-1098325333;bytes=876343105-876447698;bytes=868235251-868342592;bytes=1484245763-1485141054;bytes=1251129880-1251351320;bytes=1008036087-1008256671;bytes=914849596-915733968;bytes=1292101114-1292221361;bytes=1438657333-1439564340;bytes=872308589-872425439;bytes=1246647977-1246729355;bytes=1149907225-1150840459;bytes=1044733553-1044835500;bytes=999414190-999614522;bytes=461811634-462720854;bytes=1428495162-1428604279,79f8e82e;3e8d613c;d73e5bd8;9cab917d;36a47718;2ba9aa58;d4a79512;240d6954;688a18cb;a17c7be2;473af47e;9fd6b39d;6eb7403e;36cc7634;4eeac762;6b93af67;dd3d7b99;a315121d;ea075f99;d1d68f15;0a5c9941;745dc667;ca7bef0e
4,5,303,success,None,22/Jul/2026:17:08:41.669114,22/Jul/2026:17:08:42.767335,1.0982,46,22/Jul/2026:17:08:40.016914;22/Jul/2026:17:08:40.682412;22/Jul/2026:17:08:20.342027;22/Jul/2026:17:08:40.700824;22/Jul/2026:17:08:39.523261;22/Jul/2026:17:08:41.670524;22/Jul/2026:17:08:39.523540;22/Jul/2026:17:08:35.048663;22/Jul/2026:17:08:39.114677;22/Jul/2026:17:08:40.347553;22/Jul/2026:17:08:39.524474;22/Jul/2026:17:08:39.116892;22/Jul/2026:17:08:41.672575;22/Jul/2026:17:08:40.728940;22/Jul/2026:17:08:37.006109;22/Jul/2026:17:08:41.671972;22/Jul/2026:17:08:40.701718;22/Jul/2026:17:08:40.701209;22/Jul/2026:17:08:37.006998;22/Jul/2026:17:08:39.929579;22/Jul/2026:17:08:40.749726;22/Jul/2026:17:08:40.750940;22/Jul/2026:17:08:40.751215;22/Jul/2026:17:08:40.702965;22/Jul/2026:17:08:40.704183;22/Jul/2026:17:08:39.125532;22/Jul/2026:17:08:39.124407;22/Jul/2026:17:08:18.358855;22/Jul/2026:17:08:41.671905;22/Jul/2026:17:08:40.348844;22/Jul/2026:17:08:39.928917;22/Jul/2026:17:08:17.299706;22/Jul/2026:17:08:42.545448;22/Jul/2026:17:08:39.125031;22/Jul/2026:17:08:41.670785;22/Jul/2026:17:08:40.735157;22/Jul/2026:17:08:40.682266;22/Jul/2026:17:08:40.347344;22/Jul/2026:17:08:37.006313;22/Jul/2026:17:08:42.542524;22/Jul/2026:17:08:40.348087;22/Jul/2026:17:08:40.741035;22/Jul/2026:17:08:36.148002;22/Jul/2026:17:08:40.683288;22/Jul/2026:17:08:41.749094;22/Jul/2026:17:08:42.610941,1.6588;0.9968;21.3377;0.9809;2.1646;0.0188;2.1682;6.6466;2.5844;1.4063;2.2327;2.6427;0.0886;1.0330;4.7562;0.0915;1.0655;1.0739;4.7700;1.8524;1.0339;1.0462;1.0482;1.7096;1.7172;3.2978;3.3001;24.0829;0.7711;2.2030;2.6243;25.2541;0.0097;3.4301;0.8895;1.8262;1.8797;2.2171;5.5625;0.0503;2.2674;1.8759;6.4700;1.9377;0.8794;0.0188,bytes=963077047-963957538;bytes=1041131964-1042030338;bytes=1780298576-1780390516;bytes=1081053819-1081943355;bytes=891655633-892558688;bytes=1242747991-1242843914;bytes=896800876-896891274;bytes=137561855-137658424;bytes=789083128-789959866;bytes=1003425932-1003522845;bytes=897985757-898883935;bytes=802287696-802474179;bytes=1255396496-1255617766;bytes=1140888094-1141785308;bytes=459088628-459986326;bytes=1254971108-1255080050;bytes=1086471697-1086585599;bytes=1086259665-1086359708;bytes=467295866-467516813;bytes=920846153-921753406;bytes=1165880566-1166764053;bytes=1180904565-1181071878;bytes=1185011140-1185161662;bytes=1090464305-1090574868;bytes=1098238898-1098325333;bytes=876343105-876447698;bytes=868235251-868342592;bytes=1484245763-1485141054;bytes=1251129880-1251351320;bytes=1008036087-1008256671;bytes=914849596-915733968;bytes=1292101114-1292221361;bytes=1438657333-1439564340;bytes=872308589-872425439;bytes=1246647977-1246729355;bytes=1149907225-1150840459;bytes=1044733553-1044835500;bytes=999414190-999614522;bytes=461811634-462720854;bytes=1428495162-1428604279;bytes=1003818589-1004032766;bytes=1156366251-1156590784;bytes=267438159-268320644;bytes=1047850140-1048748110;bytes=1284392425-1285284857;bytes=1490078377-1490160122,626f7547;f162d923;d248874f;38da8e09;a0bc5cc4;d22a7ffc;af7497c8;288a1d0f;1af19cfe;56e792f5;30080157;a390c835;e1b7253c;fa4df62d;a69b2e35;8653a86e;a43615b8;79f8e82e;3e8d613c;d73e5bd8;9cab917d;36a47718;2ba9aa58;d4a79512;240d6954;688a18cb;a17c7be2;473af47e;9fd6b39d;6eb7403e;36cc7634;4eeac762;6b93af67;dd3d7b99;a315121d;ea075f99;d1d68f15;0a5c9941;745dc667;ca7bef0e;cd10a21d;2e946fcb;f2d646ca;6a91f36a;3a78b950;3a362b3f
4,5,342,success,None,22/Jul/2026:17:08:42.406767,22/Jul/2026:17:08:42.821012,0.4142,28,22/Jul/2026:17:08:40.702965;22/Jul/2026:17:08:40.704183;22/Jul/2026:17:08:39.125532;22/Jul/2026:17:08:39.124407;22/Jul/2026:17:08:18.358855;22/Jul/2026:17:08:41.671905;22/Jul/2026:17:08:40.348844;22/Jul/2026:17:08:39.928917;22/Jul/2026:17:08:17.299706;22/Jul/2026:17:08:42.545448;22/Jul/2026:17:08:39.125031;22/Jul/2026:17:08:41.670785;22/Jul/2026:17:08:40.735157;22/Jul/2026:17:08:40.682266;22/Jul/2026:17:08:40.347344;22/Jul/2026:17:08:37.006313;22/Jul/2026:17:08:42.542524;22/Jul/2026:17:08:40.348087;22/Jul/2026:17:08:40.741035;22/Jul/2026:17:08:36.148002;22/Jul/2026:17:08:40.683288;22/Jul/2026:17:08:41.749094;22/Jul/2026:17:08:42.610941;22/Jul/2026:17:08:41.613061;22/Jul/2026:17:08:36.871710;22/Jul/2026:17:08:40.729287;22/Jul/2026:17:08:40.749890;22/Jul/2026:17:08:41.612765,1.7096;1.7172;3.2978;3.3001;24.0829;0.7711;2.2030;2.6243;25.2541;0.0097;3.4301;0.8895;1.8262;1.8797;2.2171;5.5625;0.0503;2.2674;1.8759;6.4700;1.9377;0.8794;0.0188;1.1635;5.9070;2.0515;2.0332;1.1737,bytes=1090464305-1090574868;bytes=1098238898-1098325333;bytes=876343105-876447698;bytes=868235251-868342592;bytes=1484245763-1485141054;bytes=1251129880-1251351320;bytes=1008036087-1008256671;bytes=914849596-915733968;bytes=1292101114-1292221361;bytes=1438657333-1439564340;bytes=872308589-872425439;bytes=1246647977-1246729355;bytes=1149907225-1150840459;bytes=1044733553-1044835500;bytes=999414190-999614522;bytes=461811634-462720854;bytes=1428495162-1428604279;bytes=1003818589-1004032766;bytes=1156366251-1156590784;bytes=267438159-268320644;bytes=1047850140-1048748110;bytes=1284392425-1285284857;bytes=1490078377-1490160122;bytes=1217192241-1218096866;bytes=411687735-412619640;bytes=1142700849-1143580944;bytes=1167676322-1168583199;bytes=1218096867-1218209693,d4a79512;240d6954;688a18cb;a17c7be2;473af47e;9fd6b39d;6eb7403e;36cc7634;4eeac762;6b93af67;dd3d7b99;a315121d;ea075f99;d1d68f15;0a5c9941;745dc667;ca7bef0e;cd10a21d;2e946fcb;f2d646ca;6a91f36a;3a78b950;3a362b3f;e3bc5acd;7565debb;0e478d50;79e5e7de;490e2664
4,5,361,success,None,22/Jul/2026:17:08:42.609193,22/Jul/2026:17:08:43.279766,0.6706,15,22/Jul/2026:17:08:40.348087;22/Jul/2026:17:08:40.741035;22/Jul/2026:17:08:36.148002;22/Jul/2026:17:08:40.683288;22/Jul/2026:17:08:41.749094;22/Jul/2026:17:08:42.610941;22/Jul/2026:17:08:41.613061;22/Jul/2026:17:08:36.871710;22/Jul/2026:17:08:40.729287;22/Jul/2026:17:08:40.749890;22/Jul/2026:17:08:41.612765;22/Jul/2026:17:08:42.771315;22/Jul/2026:17:08:42.769541;22/Jul/2026:17:08:40.702180;22/Jul/2026:17:08:42.770194,2.2674;1.8759;6.4700;1.9377;0.8794;0.0188;1.1635;5.9070;2.0515;2.0332;1.1737;0.0607;0.0644;2.1368;0.0736,bytes=1003818589-1004032766;bytes=1156366251-1156590784;bytes=267438159-268320644;bytes=1047850140-1048748110;bytes=1284392425-1285284857;bytes=1490078377-1490160122;bytes=1217192241-1218096866;bytes=411687735-412619640;bytes=1142700849-1143580944;bytes=1167676322-1168583199;bytes=1218096867-1218209693;bytes=1548137257-1548236610;bytes=1536141401-1536262502;bytes=1086585600-1087481717;bytes=1540150704-1540275677,cd10a21d;2e946fcb;f2d646ca;6a91f36a;3a78b950;3a362b3f;e3bc5acd;7565debb;0e478d50;79e5e7de;490e2664;85f21db5;c51bf19c;b116d087;f085c423
4,5,348,success,None,22/Jul/2026:17:08:42.541353,22/Jul/2026:17:08:43.616417,1.0751,32,22/Jul/2026:17:08:40.348844;22/Jul/2026:17:08:39.928917;22/Jul/2026:17:08:17.299706;22/Jul/2026:17:08:42.545448;22/Jul/2026:17:08:39.125031;22/Jul/2026:17:08:41.670785;22/Jul/2026:17:08:40.735157;22/Jul/2026:17:08:40.682266;22/Jul/2026:17:08:40.347344;22/Jul/2026:17:08:37.006313;22/Jul/2026:17:08:42.542524;22/Jul/2026:17:08:40.348087;22/Jul/2026:17:08:40.741035;22/Jul/2026:17:08:36.148002;22/Jul/2026:17:08:40.683288;22/Jul/2026:17:08:41.749094;22/Jul/2026:17:08:42.610941;22/Jul/2026:17:08:41.613061;22/Jul/2026:17:08:36.871710;22/Jul/2026:17:08:40.729287;22/Jul/2026:17:08:40.749890;22/Jul/2026:17:08:41.612765;22/Jul/2026:17:08:42.771315;22/Jul/2026:17:08:42.769541;22/Jul/2026:17:08:40.702180;22/Jul/2026:17:08:42.770194;22/Jul/2026:17:08:41.612259;22/Jul/2026:17:08:42.407872;22/Jul/2026:17:08:37.651054;22/Jul/2026:17:08:36.840449;22/Jul/2026:17:08:42.611154;22/Jul/2026:17:08:42.545694,2.2030;2.6243;25.2541;0.0097;3.4301;0.8895;1.8262;1.8797;2.2171;5.5625;0.0503;2.2674;1.8759;6.4700;1.9377;0.8794;0.0188;1.1635;5.9070;2.0515;2.0332;1.1737;0.0607;0.0644;2.1368;0.0736;1.6785;0.8836;5.6426;6.4541;0.6839;0.7499,bytes=1008036087-1008256671;bytes=914849596-915733968;bytes=1292101114-1292221361;bytes=1438657333-1439564340;bytes=872308589-872425439;bytes=1246647977-1246729355;bytes=1149907225-1150840459;bytes=1044733553-1044835500;bytes=999414190-999614522;bytes=461811634-462720854;bytes=1428495162-1428604279;bytes=1003818589-1004032766;bytes=1156366251-1156590784;bytes=267438159-268320644;bytes=1047850140-1048748110;bytes=1284392425-1285284857;bytes=1490078377-1490160122;bytes=1217192241-1218096866;bytes=411687735-412619640;bytes=1142700849-1143580944;bytes=1167676322-1168583199;bytes=1218096867-1218209693;bytes=1548137257-1548236610;bytes=1536141401-1536262502;bytes=1086585600-1087481717;bytes=1540150704-1540275677;bytes=1210309343-1211191041;bytes=1404967372-1405845415;bytes=557197596-558093135;bytes=386772234-387653070;bytes=1487406705-1488304796;bytes=1440732957-1440839658,6eb7403e;36cc7634;4eeac762;6b93af67;dd3d7b99;a315121d;ea075f99;d1d68f15;0a5c9941;745dc667;ca7bef0e;cd10a21d;2e946fcb;f2d646ca;6a91f36a;3a78b950;3a362b3f;e3bc5acd;7565debb;0e478d50;79e5e7de;490e2664;85f21db5;c51bf19c;b116d087;f085c423;b13a28be;bca9483d;7c2d5d48;ea261661;f11542a4;d651d1e3
4,5,383,failed,"429, message='Too Many Requests', url='https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/AerChemMIP/MOHC/UKESM1-0-LL/ssp370SST-lowNTCF/r1i1p1f2/Amon/cl/gn/latest/cl_Amon_UKESM1-0-LL_ssp370SST-lowNTCF_r1i1p1f2_gn_205001-209912.nc'",22/Jul/2026:17:08:42.821327,22/Jul/2026:17:08:43.627107,0.8058,10,22/Jul/2026:17:08:42.771315;22/Jul/2026:17:08:42.769541;22/Jul/2026:17:08:40.702180;22/Jul/2026:17:08:42.770194;22/Jul/2026:17:08:41.612259;22/Jul/2026:17:08:42.407872;22/Jul/2026:17:08:37.651054;22/Jul/2026:17:08:36.840449;22/Jul/2026:17:08:42.611154;22/Jul/2026:17:08:42.545694,0.0607;0.0644;2.1368;0.0736;1.6785;0.8836;5.6426;6.4541;0.6839;0.7499,bytes=1548137257-1548236610;bytes=1536141401-1536262502;bytes=1086585600-1087481717;bytes=1540150704-1540275677;bytes=1210309343-1211191041;bytes=1404967372-1405845415;bytes=557197596-558093135;bytes=386772234-387653070;bytes=1487406705-1488304796;bytes=1440732957-1440839658,85f21db5;c51bf19c;b116d087;f085c423;b13a28be;bca9483d;7c2d5d48;ea261661;f11542a4;d651d1e3
4,5,373,success,None,22/Jul/2026:17:08:42.767698,22/Jul/2026:17:08:43.812824,1.0451,21,22/Jul/2026:17:08:41.613061;22/Jul/2026:17:08:36.871710;22/Jul/2026:17:08:40.729287;22/Jul/2026:17:08:40.749890;22/Jul/2026:17:08:41.612765;22/Jul/2026:17:08:42.771315;22/Jul/2026:17:08:42.769541;22/Jul/2026:17:08:40.702180;22/Jul/2026:17:08:42.770194;22/Jul/2026:17:08:41.612259;22/Jul/2026:17:08:42.407872;22/Jul/2026:17:08:37.651054;22/Jul/2026:17:08:36.840449;22/Jul/2026:17:08:42.611154;22/Jul/2026:17:08:42.545694;22/Jul/2026:17:08:41.748787;22/Jul/2026:17:08:41.770633;22/Jul/2026:17:08:41.770703;22/Jul/2026:17:08:43.283667;22/Jul/2026:17:08:42.407939;22/Jul/2026:17:08:43.620400,1.1635;5.9070;2.0515;2.0332;1.1737;0.0607;0.0644;2.1368;0.0736;1.6785;0.8836;5.6426;6.4541;0.6839;0.7499;1.8822;1.8657;1.8674;0.3641;1.2476;0.0496,bytes=1217192241-1218096866;bytes=411687735-412619640;bytes=1142700849-1143580944;bytes=1167676322-1168583199;bytes=1218096867-1218209693;bytes=1548137257-1548236610;bytes=1536141401-1536262502;bytes=1086585600-1087481717;bytes=1540150704-1540275677;bytes=1210309343-1211191041;bytes=1404967372-1405845415;bytes=557197596-558093135;bytes=386772234-387653070;bytes=1487406705-1488304796;bytes=1440732957-1440839658;bytes=1288120322-1288269205;bytes=1367179170-1368089298;bytes=1368089299-1368966773;bytes=1639937301-1640048702;bytes=1405849072-1406767120;bytes=1693139227-1693231849,e3bc5acd;7565debb;0e478d50;79e5e7de;490e2664;85f21db5;c51bf19c;b116d087;f085c423;b13a28be;bca9483d;7c2d5d48;ea261661;f11542a4;d651d1e3;9195c0ff;0a078d4b;af6d60f3;4aabe065;d9a4e2e3;da9cd95b
4,5,396,success,None,22/Jul/2026:17:08:43.280116,22/Jul/2026:17:08:44.122239,0.8421,16,22/Jul/2026:17:08:41.612259;22/Jul/2026:17:08:42.407872;22/Jul/2026:17:08:37.651054;22/Jul/2026:17:08:36.840449;22/Jul/2026:17:08:42.611154;22/Jul/2026:17:08:42.545694;22/Jul/2026:17:08:41.748787;22/Jul/2026:17:08:41.770633;22/Jul/2026:17:08:41.770703;22/Jul/2026:17:08:43.283667;22/Jul/2026:17:08:42.407939;22/Jul/2026:17:08:43.620400;22/Jul/2026:17:08:41.770506;22/Jul/2026:17:08:38.482898;22/Jul/2026:17:08:35.043532;22/Jul/2026:17:08:39.930211,1.6785;0.8836;5.6426;6.4541;0.6839;0.7499;1.8822;1.8657;1.8674;0.3641;1.2476;0.0496;2.0493;5.3411;8.8013;3.9164,bytes=1210309343-1211191041;bytes=1404967372-1405845415;bytes=557197596-558093135;bytes=386772234-387653070;bytes=1487406705-1488304796;bytes=1440732957-1440839658;bytes=1288120322-1288269205;bytes=1367179170-1368089298;bytes=1368089299-1368966773;bytes=1639937301-1640048702;bytes=1405849072-1406767120;bytes=1693139227-1693231849;bytes=1370772023-1370873808;bytes=683870732-683956835;bytes=72625561-73521220;bytes=924025960-924935721,b13a28be;bca9483d;7c2d5d48;ea261661;f11542a4;d651d1e3;9195c0ff;0a078d4b;af6d60f3;4aabe065;d9a4e2e3;da9cd95b;01be5741;e1668a4f;979b5941;d56ed3a9
